Algorithm.Ball Count.Execution Time
InsertSort.100.0
InsertSort.100.0
InsertSort.200.0,3462
InsertSort.200.0,3956
InsertSort.200.0,4501
InsertSort.200.0,3659
InsertSort.200.0,3582
InsertSort.200.0,3572
InsertSort.200.0,4239
InsertSort.200.0,3993
InsertSort.200.0,3466
InsertSort.200.0,3533
InsertSort.200.0,3541
InsertSort.200.0,3575
InsertSort.200.0,3474
InsertSort.200.0,3583
InsertSort.200.0,3497
InsertSort.200.0,4451
InsertSort.200.0,3469
InsertSort.200.0,3576
InsertSort.200.0,3621
InsertSort.200.0,3897
InsertSort.200.0,3555
InsertSort.200.0,4388
InsertSort.200.0,3973
InsertSort.200.0,3586
InsertSort.200.0,3459
InsertSort.200.0,3572
InsertSort.200.0,3462
InsertSort.200.0,3756
InsertSort.200.0,4599
InsertSort.200.0,3473
InsertSort.200.0,3457
InsertSort.200.0,4315
InsertSort.200.0,3506
InsertSort.200.0,3587
InsertSort.200.0,3594
InsertSort.200.0,3725
InsertSort.200.0,3582
InsertSort.200.0,3478
InsertSort.200.0,4791
InsertSort.200.0,3633
InsertSort.200.0,3551
InsertSort.200.0,3868
InsertSort.200.0,3494
InsertSort.200.0,4548
InsertSort.200.0,4379
InsertSort.200.0,351
InsertSort.200.0,3578
InsertSort.200.0,3954
InsertSort.200.0,3561
InsertSort.200.0,3522
InsertSort.200.0,3518
InsertSort.200.0,3514
InsertSort.200.0,3794
InsertSort.200.0,3491
InsertSort.200.0,354
InsertSort.200.0,5139
InsertSort.200.0,3572
InsertSort.200.0,3646
InsertSort.200.0,3621
InsertSort.200.0,3631
InsertSort.200.0,3489
InsertSort.200.0,361
InsertSort.200.0,3492
InsertSort.200.0,4105
InsertSort.200.0,5455
InsertSort.200.0,4724
InsertSort.200.0,3564
InsertSort.200.0,3585
InsertSort.200.0,3667
InsertSort.200.0,3653
InsertSort.200.0,3833
InsertSort.200.0,3869
InsertSort.200.0,3516
InsertSort.200.0,3709
InsertSort.200.0,4728
InsertSort.200.0,3668
InsertSort.200.0,401
InsertSort.200.0,3528
InsertSort.200.0,3539
InsertSort.200.0,3554
InsertSort.200.0,3553
InsertSort.200.0,3486
InsertSort.200.0,3767
InsertSort.200.0,3533
InsertSort.200.0,3509
InsertSort.200.0,4373
InsertSort.200.0,3543
InsertSort.200.0,3986
InsertSort.200.0,3604
InsertSort.200.0,5464
InsertSort.200.0,3501
InsertSort.200.0,3526
InsertSort.200.0,3533
InsertSort.200.0,357
InsertSort.200.0,3528
InsertSort.200.0,3541
InsertSort.200.0,3686
InsertSort.200.0,4784
InsertSort.200.0,3613
InsertSort.200.0,5174
InsertSort.200.0,3516
InsertSort.200.0,3557
InsertSort.200.0,3508
InsertSort.200.0,3584
InsertSort.200.0,3554
InsertSort.200.0,3938
InsertSort.200.0,5373
InsertSort.200.0,383
InsertSort.200.0,3537
InsertSort.200.0,3583
InsertSort.200.0,4389
InsertSort.200.0,4232
InsertSort.200.0,3484
InsertSort.200.0,3517
InsertSort.200.0,3671
InsertSort.200.0,3621
InsertSort.200.0,357
InsertSort.200.0,3567
InsertSort.200.0,3619
InsertSort.200.0,4342
InsertSort.200.0,3624
InsertSort.200.0,3536
InsertSort.200.0,3528
InsertSort.200.0,3763
InsertSort.200.0,3545
InsertSort.200.0,355
InsertSort.200.0,359
InsertSort.200.0,4376
InsertSort.200.0,3565
InsertSort.200.0,3553
InsertSort.200.0,3582
InsertSort.200.0,3561
InsertSort.200.0,3531
InsertSort.200.0,3484
InsertSort.200.0,3462
InsertSort.200.0,3584
InsertSort.200.0,3498
InsertSort.200.0,4434
InsertSort.200.0,3478
InsertSort.200.0,3551
InsertSort.200.0,3543
InsertSort.200.0,3482
InsertSort.200.0,3499
InsertSort.200.0,3531
InsertSort.200.0,3498
InsertSort.200.0,3799
InsertSort.200.0,4758
InsertSort.200.0,3756
InsertSort.200.0,4329
InsertSort.200.0,3477
InsertSort.200.0,3598
InsertSort.200.0,4043
InsertSort.200.0,3493
InsertSort.200.0,3539
InsertSort.200.0,3543
InsertSort.200.0,3569
InsertSort.200.0,3474
InsertSort.200.0,3504
InsertSort.200.0,3465
InsertSort.200.0,3546
InsertSort.200.0,4554
InsertSort.200.0,3518
InsertSort.200.0,45
InsertSort.200.0,3503
InsertSort.200.0,3519
InsertSort.200.0,367
InsertSort.200.0,3748
InsertSort.200.0,3578
InsertSort.200.0,3545
InsertSort.200.0,3644
InsertSort.200.0,3526
InsertSort.200.0,353
InsertSort.200.0,3594
InsertSort.200.0,3546
InsertSort.200.0,3522
InsertSort.200.0,3498
InsertSort.200.0,3551
InsertSort.200.0,3554
InsertSort.200.0,3709
InsertSort.200.0,3613
InsertSort.200.0,358
InsertSort.200.0,3592
InsertSort.200.0,3581
InsertSort.200.0,3679
InsertSort.200.0,3495
InsertSort.200.0,3562
InsertSort.200.0,3571
InsertSort.200.0,4425
InsertSort.200.0,3503
InsertSort.200.0,3521
InsertSort.200.0,3534
InsertSort.200.0,4506
InsertSort.200.0,3817
InsertSort.200.0,3495
InsertSort.200.0,3537
InsertSort.200.0,4396
InsertSort.200.0,3498
InsertSort.200.0,3689
InsertSort.200.0,3491
InsertSort.200.0,3465
InsertSort.200.0,382
InsertSort.200.0,4743
InsertSort.200.0,3918
InsertSort.200.0,3533
InsertSort.200.0,349
InsertSort.200.0,37
InsertSort.200.0,5482
InsertSort.200.0,4027
InsertSort.200.0,3999
InsertSort.200.0,3597
InsertSort.200.0,3481
InsertSort.200.0,3572
InsertSort.200.0,3675
InsertSort.200.0,3981
InsertSort.200.0,3563
InsertSort.200.0,3482
InsertSort.200.0,3498
InsertSort.200.0,3466
InsertSort.200.0,4812
InsertSort.200.0,3524
InsertSort.200.0,3459
InsertSort.200.0,3533
InsertSort.200.0,3508
InsertSort.200.0,348
InsertSort.200.0,3553
InsertSort.200.0,3496
InsertSort.200.0,389
InsertSort.200.0,3502
InsertSort.200.0,3466
InsertSort.200.0,3553
InsertSort.200.0,4884
InsertSort.200.0,3495
InsertSort.200.0,3508
InsertSort.200.0,3463
InsertSort.200.0,3956
InsertSort.200.0,3504
InsertSort.200.0,348
InsertSort.200.0,3532
InsertSort.200.0,3547
InsertSort.200.0,5045
InsertSort.200.0,3479
InsertSort.300.0
InsertSort.300.0,0003
InsertSort.300.0,0003
InsertSort.300.0,0003
InsertSort.300.0,0029
InsertSort.300.0,7131
InsertSort.300.0,7246
InsertSort.300.0,7352
InsertSort.300.0,7171
InsertSort.300.0,76
InsertSort.300.0,7363
InsertSort.300.0,7113
InsertSort.300.0,719
InsertSort.300.0,7217
InsertSort.300.0,829
InsertSort.300.0,7128
InsertSort.300.0,829
InsertSort.300.0,7196
InsertSort.300.0,7254
InsertSort.300.0,708
InsertSort.300.0,7132
InsertSort.300.0,7388
InsertSort.300.0,7117
InsertSort.300.0,7402
InsertSort.300.0,7164
InsertSort.300.0,7831
InsertSort.300.0,7087
InsertSort.300.0,7101
InsertSort.300.0,7822
InsertSort.300.0,7392
InsertSort.300.0,7095
InsertSort.300.0,8253
InsertSort.300.0,7094
InsertSort.300.0,7369
InsertSort.300.0,8191
InsertSort.300.0,716
InsertSort.300.0,7224
InsertSort.300.0,7168
InsertSort.300.0,8603
InsertSort.300.0,7809
InsertSort.300.0,7837
InsertSort.300.0,7138
InsertSort.300.0,7058
InsertSort.300.0,7129
InsertSort.300.0,7041
InsertSort.300.0,7115
InsertSort.300.0,8189
InsertSort.300.0,7322
InsertSort.300.0,7084
InsertSort.300.0,7479
InsertSort.300.0,835
InsertSort.300.0,713
InsertSort.300.0,7088
InsertSort.300.0,7311
InsertSort.300.0,7081
InsertSort.300.0,7294
InsertSort.300.0,7128
InsertSort.300.0,7248
InsertSort.300.0,7152
InsertSort.300.0,7187
InsertSort.300.0,7192
InsertSort.300.0,825
InsertSort.300.0,7168
InsertSort.300.0,7304
InsertSort.300.0,7126
InsertSort.300.0,7137
InsertSort.300.0,7158
InsertSort.300.0,7073
InsertSort.300.0,8325
InsertSort.300.0,7187
InsertSort.300.0,7185
InsertSort.300.0,7475
InsertSort.300.0,7471
InsertSort.300.0,7962
InsertSort.300.0,7072
InsertSort.300.0,717
InsertSort.300.0,7392
InsertSort.300.0,7085
InsertSort.300.0,7328
InsertSort.300.0,851
InsertSort.300.0,7093
InsertSort.300.0,7232
InsertSort.300.0,7256
InsertSort.300.0,7165
InsertSort.300.0,7184
InsertSort.300.0,7217
InsertSort.300.0,7114
InsertSort.300.0,7533
InsertSort.300.0,7226
InsertSort.300.0,7147
InsertSort.300.0,7133
InsertSort.300.0,7175
InsertSort.300.0,7212
InsertSort.300.0,7285
InsertSort.300.0,8344
InsertSort.300.0,7459
InsertSort.300.0,718
InsertSort.300.0,7151
InsertSort.300.0,7164
InsertSort.300.0,7376
InsertSort.300.0,7213
InsertSort.300.0,8339
InsertSort.300.0,8334
InsertSort.300.0,7239
InsertSort.300.0,7204
InsertSort.300.0,7204
InsertSort.300.0,7192
InsertSort.300.0,7285
InsertSort.300.0,726
InsertSort.300.0,7344
InsertSort.300.0,7219
InsertSort.300.0,8297
InsertSort.300.0,7555
InsertSort.300.0,719
InsertSort.300.0,8437
InsertSort.300.0,7219
InsertSort.300.0,7192
InsertSort.300.0,7892
InsertSort.300.0,7231
InsertSort.300.0,8226
InsertSort.300.0,7712
InsertSort.300.0,7528
InsertSort.300.0,7326
InsertSort.300.0,7267
InsertSort.300.0,7332
InsertSort.300.0,7289
InsertSort.300.0,8065
InsertSort.300.0,792
InsertSort.300.0,7377
InsertSort.300.0,7363
InsertSort.300.0,7543
InsertSort.300.0,7286
InsertSort.300.0,7224
InsertSort.300.0,7397
InsertSort.300.0,7549
InsertSort.300.0,7315
InsertSort.300.0,7227
InsertSort.300.0,7267
InsertSort.300.0,7188
InsertSort.300.0,7321
InsertSort.300.0,7309
InsertSort.300.0,7375
InsertSort.300.0,7376
InsertSort.300.0,7373
InsertSort.300.0,7382
InsertSort.300.0,841
InsertSort.300.0,7314
InsertSort.300.0,7324
InsertSort.300.0,7484
InsertSort.300.0,7604
InsertSort.300.0,7363
InsertSort.300.0,7658
InsertSort.300.0,7359
InsertSort.300.0,759
InsertSort.300.0,7444
InsertSort.300.0,7358
InsertSort.300.0,7378
InsertSort.300.0,7345
InsertSort.300.0,7624
InsertSort.300.0,7363
InsertSort.300.0,7345
InsertSort.300.0,7366
InsertSort.300.0,7815
InsertSort.300.0,7353
InsertSort.300.0,7373
InsertSort.300.0,7321
InsertSort.300.0,7304
InsertSort.300.0,7608
InsertSort.300.1,1183
InsertSort.300.0,8486
InsertSort.300.1,0707
InsertSort.300.0,734
InsertSort.300.0,7412
InsertSort.300.0,7329
InsertSort.300.0,8401
InsertSort.300.0,7433
InsertSort.300.0,7425
InsertSort.300.0,7657
InsertSort.300.0,7356
InsertSort.300.0,7588
InsertSort.300.0,7333
InsertSort.300.0,7768
InsertSort.300.0,7482
InsertSort.300.0,7426
InsertSort.300.0,7468
InsertSort.300.0,839
InsertSort.300.0,7355
InsertSort.300.0,7608
InsertSort.300.0,7377
InsertSort.300.0,7349
InsertSort.300.0,7618
InsertSort.300.0,7526
InsertSort.300.0,7478
InsertSort.300.0,7356
InsertSort.300.0,755
InsertSort.300.0,7315
InsertSort.300.0,7659
InsertSort.300.0,7434
InsertSort.300.0,7361
InsertSort.300.0,8352
InsertSort.300.0,7344
InsertSort.300.1,1178
InsertSort.300.0,7372
InsertSort.300.0,7284
InsertSort.300.0,7406
InsertSort.300.0,8572
InsertSort.300.0,7352
InsertSort.300.0,7291
InsertSort.300.0,7483
InsertSort.300.0,7348
InsertSort.300.0,7443
InsertSort.300.0,7376
InsertSort.300.0,7544
InsertSort.300.0,8446
InsertSort.300.0,7478
InsertSort.300.0,7344
InsertSort.300.0,7376
InsertSort.300.0,7579
InsertSort.300.0,7331
InsertSort.300.0,7311
InsertSort.300.0,7287
InsertSort.300.0,7291
InsertSort.300.0,7368
InsertSort.300.0,847
InsertSort.300.0,7312
InsertSort.300.0,7352
InsertSort.300.0,7488
InsertSort.300.0,7319
InsertSort.300.0,7325
InsertSort.300.0,8679
InsertSort.300.0,8446
InsertSort.300.0,7356
InsertSort.300.0,7392
InsertSort.300.0,7336
InsertSort.300.0,7765
InsertSort.300.0,7285
InsertSort.300.0,7353
InsertSort.300.0,736
InsertSort.300.0,7366
InsertSort.300.0,735
InsertSort.300.0,7292
InsertSort.300.0,7482
InsertSort.300.0,8417
InsertSort.300.0,7397
InsertSort.300.0,7374
InsertSort.300.0,7339
InsertSort.300.0,7342
InsertSort.300.0,8434
InsertSort.300.0,7383
InsertSort.300.0,7349
InsertSort.300.0,7361
InsertSort.300.0,7381
InsertSort.300.0,7315
InsertSort.300.0,7386
InsertSort.300.0,7447
InsertSort.300.0,7456
InsertSort.300.0,7283
InsertSort.300.0,844
InsertSort.300.0,8349
InsertSort.300.0,7297
InsertSort.300.0,7397
InsertSort.300.0,7752
InsertSort.300.0,7343
InsertSort.300.0,8006
InsertSort.300.0,7467
InsertSort.300.0,7406
InsertSort.300.0,7559
InsertSort.300.0,7582
InsertSort.300.0,7325
InsertSort.300.0,7647
InsertSort.300.0,7386
InsertSort.300.0,7288
InsertSort.300.0,7459
InsertSort.300.0,7385
InsertSort.300.0,9238
InsertSort.300.0,7304
InsertSort.300.0,7323
InsertSort.300.0,7282
InsertSort.300.0,8606
InsertSort.300.0,7441
